Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Bakken (SK),100161103508W502,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,10013.12368,0.155,81973.648,0.311,12705.91544,386.4715946,28.2875,414.7590946,4921008.383,1.072112542,15.85966264,17.02049882,,
Bakken (SK),100071203508W500,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,8638.123636,0.5,81431.546,0.29,40715.773,1238.438095,91.25,1329.688095,4921008.383,1.105038066,15.40864341,16.54397567,,
Bakken (SK),100131203508W500,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,8883.530468,0.117,138384.201,0.676,16190.95152,492.4747753,21.3525,513.8272753,4921008.383,1.131633759,16.30280418,17.00965384,,
Bakken (SK),100021303508W500,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,8813.97666,0.272,131126.566,0.57,35666.42595,1084.853789,49.64,1134.493789,4921008.383,1.117921784,15.81224529,16.53577123,,
Bakken (SK),100161403508W500,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,8835.30212,0.283,88122.357,0.244,24938.62703,758.5499055,51.6475,810.1974055,4921008.383,1.038390618,15.50432211,16.55996719,,
Bakken (SK),100122303508W500,,Kcard_ss,AB,RICINUS,118711.9386,0,0,16.1922,0.5,,0.5,8907.4806,0.703,69907.691,0.064,49145.10677,1494.830331,128.2975,1623.127831,4921008.383,1.049050146,14.81835235,16.09017399,,
Bakken (SK),100082703508W500,,Kcard_ss,AB,SMOKY,118711.9386,0,0,16.1922,0.5,,0.5,8853.018656,1.117,42387.017,0.296,47346.29799,1440.116564,203.8525,1643.969064,4921008.383,1.163678038,14.14187809,16.14370022,,
Bakken (SK),100061805701W602,,Kcard_ss,AB,SMOKY,21681592.41,0,0,0.001,0.5,,0.5,8875.000284,0.034,2980808.892,24.8,101347.5023,3082.653196,6.205,3088.858196,4921008.383,1.01766524,3.862725257,3.870500446,,
Bakken (SK),100092105702W600,,Kcard_ss,AB,SMOKY,150831382.8,0.0275,0,0.2165,0.5,,0.5,8965.223384,0.034,7471954.179,18,254046.4421,7727.245947,6.205,7733.450947,4921008.383,1.02056843,3.41327505,3.416015919,,
Bakken (SK),100122505803W600,,Kcard_ss,AB,SMOKY,97817990.86,0,0.0034,0.4208,0.5,,0.5,8289.370344,0.017,7622426.355,29,129581.248,3941.429628,3.1025,3944.532128,4921008.383,0.911399223,3.352467538,3.355106436,,
Bakken (SK),100032505904W600,,Kcard_ss,AB,SUNDANCE,97817990.86,0,0.0034,0.4208,0.5,,0.5,8277.887404,0.052,4606245.272,15.933,239524.7541,7285.544605,9.49,7295.034605,4921008.383,0.877780437,3.314189899,3.318506895,,
Bakken (SK),100012005321W500,,Kcard_ss,AB,SUNDANCE,3032972.32,0,0.0061,0.6318,0.5,,0.5,7810.695788,0.227,198298.645,2.424,45013.79242,1369.169519,41.4275,1410.597019,4921008.383,1.003969887,4.155878903,4.281624964,,
Bakken (SK),100162905322W500,,Kcard_ss,AB,SUNDANCE,44980807.23,0.0016,0,0.3165,0.5,,0.5,10619.09483,0.141,194731.921,3.951,27457.20086,835.1565262,25.7325,860.8890262,4921008.383,1.183333425,4.636495325,4.779353115,,
Bakken (SK),100083305421W500,,Kcard_ss,AB,SUNDANCE,5900742.342,0,0.0226,0.8105,0.5,,0.5,7242.4543,0.134,1008618.509,2.615,135154.8802,4110.96094,24.455,4135.41594,4921008.383,1.108970553,4.551684527,4.578761273,,
Bakken (SK),100163405421W500,,Kcard_ss,AB,SUNDANCE,2411205.414,0.0249,0,0.4463,0.25,,0.25,7229.002856,3.805,72125.663,3.484,274438.1477,4173.74683,347.20625,4520.95308,4921008.383,1.132981319,3.934448182,4.261747621,,
Bakken (SK),100161605422W500,,Kcard_ss,AB,SUNDANCE,44980807.23,0.0016,0,0.3165,0.417,,0.417,7272.966112,0.037,101687.25,1.556,3762.42825,95.44339863,5.631585,101.0749836,4921008.383,1.137264103,8.616195554,9.124589412,,
Bakken (SK),100140405521W500,,Kcard_ss,AB,SUNDANCE,2411205.414,0.0249,0,0.4463,0.5,,0.5,7207.677396,0.331,145512.583,0.833,48164.66497,1465.00856,60.4075,1525.41606,4921008.383,1.006713067,4.011328807,4.176730124,,
Bakken (SK),102041005522W500,,Kcard_ss,AB,SUNDANCE,5056524.535,0.0549,0,0.3777,0.417,,0.417,7175.525164,7.2,249846.351,5.365,1798893.727,45633.43662,1095.876,46729.31262,4921008.383,0.856503662,3.369867804,3.450794368,,
Bakken (SK),100161805621W500,,Kcard_ss,AB,WAPITI,2411205.414,0.0249,0,0.4463,0.5,,0.5,6555.446404,0.034,10177084.57,23.1,346020.8753,10524.80163,6.205,10531.00663,4921008.383,1.02353587,3.645317806,3.647466939,,
Bakken (SK),100013206507W600,,Kcard_ss,AB,WAPITI,8898.76973,0,3.185,17.4924,0.5,,0.5,5143.700952,8.602,8898.834,0.004,76547.77007,2328.328006,1569.865,3898.193006,4921008.383,1.74464309,25.57898841,42.82550975,,
Bakken (SK),100023306507W600,,Kcard_ss,AB,WAPITI,22149.44614,0,1.3505,0.952,0.5,,0.5,5091.207512,1.496,58436.173,0.099,87420.51481,2659.040659,273.02,2932.060659,4921008.383,0.981848652,9.394431361,10.3590152,,
Bakken (SK),102133006608W600,,Kcard_ss,AB,WAPITI,3037.324489,7.9177,0,14.0194,0.333,,0.333,4854.658948,55.368,3306.395,1.835,183068.4784,3708.5097,6729.70356,10438.21326,4921008.383,1.976661587,12.93067765,36.39552862,,
Bakken (SK),100042206610W600,,Kcard_ss,AB,WAPITI,11952.81558,0,0,0.2703,0.5,,0.5,4600.065764,5.99,11952.902,0.022,71597.88298,2177.768941,1093.175,3270.943941,4921008.383,1.292105467,4.506840456,6.769139832,,
Bakken (SK),100012806610W600,,Kcard_ss,AB,WAPITI,55545.89551,0,0,1.7361,0.5,,0.5,4579.396472,0.903,55546.297,0.011,50158.30619,1525.64848,164.7975,1690.44598,4921008.383,1.153636952,5.498832867,6.092805804,,
Bakken (SK),100052406709W600,,Kcard_ss,AB,WAPITI,7193.2895,0.1171,0.0166,0.4541,0.5,,0.5,3821.850516,0.782,199183.45,0,155761.4579,4737.744344,142.715,4880.459344,4921008.383,1.652683993,48.39469973,49.85249253,,
Bakken (SK),102133606710W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3619.094604,0.01,20461595.79,12,204615.9579,6223.735386,1.825,6225.560386,4921008.383,0.896780861,2.999044541,2.999923957,,
Bakken (SK),100051706809W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3928.477816,0.021,1640408.736,4.333,34448.58346,1047.81108,3.8325,1051.64358,4921008.383,0.792406511,3.265279611,3.27722278,,
Bakken (SK),100041206810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3573.819012,0.031,9149980.959,5,283649.4097,8627.669546,5.6575,8633.327046,4921008.383,0.734510755,2.739986843,2.74178356,,
Bakken (SK),100121206810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3551.837384,0.021,5649257.01,1.833,118634.3972,3608.462915,3.8325,3612.295415,4921008.383,0.868829609,3.040856689,3.044086342,,
Bakken (SK),100141206810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3544.291452,0.121,1732836.297,0.971,209673.1919,6377.559588,22.0825,6399.642088,4921008.383,0.627383472,2.196964152,2.20457121,,
Bakken (SK),100031306810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3453.740268,0.848,270209.94,0,229138.0291,6969.615052,154.76,7124.375052,4921008.383,0.53232492,2.032743487,2.077880468,,
Bakken (SK),100041306810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3679.790144,0.131,293881.734,0.947,38498.50715,1170.996259,23.9075,1194.903759,4921008.383,0.639651872,2.708738352,2.764040973,,
Bakken (SK),100011406810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3666.010616,0.034,1119557.907,2,38064.96884,1157.809469,6.205,1164.014469,4921008.383,0.877550827,3.353467972,3.371440073,,
Bakken (SK),100131406810W600,,Kcard_ss,AB,WAPITI,2430436.698,0,0.0033,0.1181,0.5,,0.5,3446.194336,0.038,8455127.536,3,321294.8464,9772.718244,6.935,9779.653244,4921008.383,0.862133225,2.891070759,2.893122346,,
Bakken (SK),100151406810W600,,Kcard_ss,AB,WESTPEM,2430436.698,0,0.0033,0.1181,0.5,,0.5,3446.194336,0.017,14233095.76,5.4,241962.628,7359.696601,3.1025,7362.799101,4921008.383,0.74785609,2.497242251,2.49829497,,
Bakken (SK),100091304915W500,,Kcard_ss,AB,WILD RIVER,84448.48551,0,0,3.1636,0.5,,0.5,7427.82176,0.927,84449.096,0.019,78284.31199,2381.147823,169.1775,2550.325323,4921008.383,1.158582031,6.130630485,6.566203921,,
Bakken (SK),100042903805W500,,Kcard_ss,AB,WILLESDEN GREEN,72473.18282,0,0,0.001,0.5,,0.5,6332.349284,4.177,144947.414,0.262,605445.3483,18415.62934,762.3025,19177.93184,4921008.383,0.789440482,2.888293569,3.007852525,,
Bakken (SK),100133203805W500,,Kcard_ss,AB,WILLESDEN GREEN,77669.54912,0,0.9408,0.1176,0.5,,0.5,6298.884716,3.178,155340.222,0.287,493671.2255,15015.83311,579.985,15595.81811,4921008.383,0.952724196,6.868431299,7.133723747,,
Bakken (SK),100040103806W500,,Kcard_ss,AB,WILLESDEN GREEN,3124.085574,0,0.1743,37.7644,0.5,,0.5,6767.716752,2.761,42197.37,0.156,116506.9386,3543.752715,503.8825,4047.635215,4921008.383,1.37214255,36.87577254,42.11910016,,
Bakken (SK),102030503905W500,,Kcard_ss,AB,WILLESDEN GREEN,9934.098004,0.4269,0.3549,0.8242,0.5,,0.5,6265.748232,3.836,23775.173,0.135,91201.56363,2774.04756,700.07,3474.11756,4921008.383,1.122539423,5.745642872,7.195636831,,
Bakken (SK),103161603905W500,,Kcard_ss,AB,WILLESDEN GREEN,9934.098004,0.4269,0.3549,0.8242,0.5,,0.5,6168.307284,0.676,105618.13,1,71397.85588,2171.684783,123.37,2295.054783,4921008.383,1.079767752,5.605470899,5.923908893,,
Bakken (SK),100161703905W500,,Kcard_ss,AB,WILLESDEN GREEN,21390.10809,0,0.0516,1.1485,0.5,,0.5,6190.288912,2.113,26964.895,0.457,56976.82314,1733.045037,385.6225,2118.667537,4921008.383,1.386295789,5.612686775,6.861574288,,
Bakken (SK),100031104005W500,,Kcard_ss,AB,WILLESDEN GREEN,70803.03837,0,0,0.8902,0.5,,0.5,5933.071056,3.009,70803.55,0.237,213047.882,6480.206409,549.1425,7029.348909,4921008.383,0.907190199,3.65554222,3.965318401,,
Bakken (SK),100043104107W500,,Kcard_ss,AB,WILLESDEN GREEN,2080.229115,0.0426,0.0061,2.1045,0.5,,0.5,6474.409656,1.668,24187.006,0,40343.92601,1227.127749,304.41,1531.537749,4921008.383,1.177494678,5.217352839,6.511606333,,
Bakken (SK),100163304209W500,,Kcard_ss,AB,WILLESDEN GREEN,14840.49178,0,0.0908,1.8462,0.5,,0.5,6791.3388,4.308,14602.539,0.058,62907.73801,1913.443698,786.21,2699.653698,4921008.383,1.535051863,6.1699003,8.705034895,,
Bakken (SK),102163304209W500,,Kcard_ss,AB,WILLESDEN GREEN,15767.40578,0,0.1845,0.123,0.5,,0.5,6796.26006,1.996,15806.308,0.109,31549.39077,959.6273025,364.27,1323.897303,4921008.383,1.474432213,5.848774376,8.068941556,,
Bakken (SK),100040604308W500,,Kcard_ss,AB,WILLESDEN GREEN,3949.937288,0.0637,0.0063,1.6998,0.5,,0.5,6533.136692,1.634,47037.362,0.186,76859.04951,2337.796089,298.205,2636.001089,4921008.383,0.9134474,4.55026482,5.130688291,,
Bakken (SK),100013504308W500,,Kcard_ss,AB,WILLESDEN GREEN,65958.59444,0,0.0971,4.0339,0.5,,0.5,6343.50414,4.446,55911.303,0.028,248581.6531,7561.025283,811.395,8372.420283,4921008.383,1.095740468,6.273871236,6.947138096,,
Bakken (SK),100083604308W500,,Kcard_ss,AB,WILLESDEN GREEN,52455.58562,0,0,3.7688,0.5,,0.5,6643.372916,0.734,52455.965,0.507,38502.67831,1171.123132,133.955,1305.078132,4921008.383,1.082033384,5.97222544,6.655338459,,
Bakken (SK),100163604308W500,,Kcard_ss,AB,WILLESDEN GREEN,166688.5149,0,0,1.2695,0.5,,0.5,6430.4464,0.686,166689.72,0.176,114349.1479,3478.119916,125.195,3603.314916,4921008.383,0.811786227,3.805406196,3.942381873,,
Bakken (SK),100160304309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6691.27318,9.34,27530.35,0.327,257133.469,7821.143015,1704.55,9525.693015,4921008.383,1.299826082,5.384770373,6.558334175,,
Bakken (SK),100130504309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6813.320428,6.559,47106.273,0.335,308970.0446,9397.838857,1197.0175,10594.85636,4921008.383,1.127324814,5.245775477,5.913938141,,
Bakken (SK),100090804309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6887.467412,4.053,56948.425,0.405,230811.9665,7020.530648,739.6725,7760.203148,4921008.383,1.261630652,5.898867502,6.520363268,,
Bakken (SK),100120804309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6977.034344,0.9,108915.284,0.912,98023.7556,2981.5559,164.25,3145.8059,4921008.383,1.12162885,5.880272034,6.2042085,,
Bakken (SK),100130804309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6970.472664,1.272,96376.933,0.493,122591.4588,3728.823538,232.14,3960.963538,4921008.383,1.185918098,5.91175342,6.279792944,,
Bakken (SK),100160804309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6893.372924,2.323,74822.904,0.329,173813.606,5286.830516,423.9475,5710.778016,4921008.383,1.129335627,5.252421626,5.673609899,,
Bakken (SK),100101204309W500,,Kcard_ss,AB,WILLESDEN GREEN,3949.937288,0.0637,0.0063,1.6998,0.5,,0.5,6546.91622,2.93,24730.809,0,72461.27037,2204.030307,534.725,2738.755307,4921008.383,1.20480389,5.036513509,6.258433951,,
Bakken (SK),100031504309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6755.905728,4.68,59801.221,0.381,279869.7143,8512.703809,854.1,9366.803809,4921008.383,1.024282502,5.250405986,5.777191818,,
Bakken (SK),100041504309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6765.420164,5.152,46332.932,0.294,238707.2657,7260.679331,940.24,8200.919331,4921008.383,1.063016697,5.691473451,6.428505174,,
Bakken (SK),100031604309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6835.958224,2.12,64253.317,0.415,136217.032,4143.268058,386.9,4530.168058,4921008.383,0.954606128,5.074150844,5.547977044,,
Bakken (SK),100041604309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6929.462164,1.289,79986.008,0.516,103101.9643,3136.018081,235.2425,3371.260581,4921008.383,1.007361215,5.728668784,6.158394102,,
Bakken (SK),100071604309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6776.903104,1.751,50819.064,0.266,88984.18106,2706.602174,319.5575,3026.159674,4921008.383,1.140378972,5.566631968,6.223861543,,
Bakken (SK),100022004309W500,,Kcard_ss,AB,WILLESDEN GREEN,57553.73344,0,0.4189,0.1252,0.5,,0.5,6905.512032,6.983,57554.15,0.129,401900.6295,12224.47748,1274.3975,13498.87498,4921008.383,1.015685852,5.079316107,5.608833034,,
Bakken (SK),102132104309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6888.779748,7.72,71055.191,0.155,548546.0745,16684.9431,1408.9,18093.8431,4921008.383,1.205633796,5.688597765,6.16895094,,
Bakken (SK),100132204309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6727.36242,3.912,79238.06,0.291,309979.2907,9428.536759,713.94,10142.47676,4921008.383,1.19241731,5.633515971,6.06009249,,
Bakken (SK),100142204309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6700.459532,3.253,71283.243,0.452,231884.3895,7053.15018,593.6725,7646.82268,4921008.383,1.218702787,5.904734576,6.401743494,,
Bakken (SK),100042304309W500,,Kcard_ss,AB,WILLESDEN GREEN,50835.61558,0.015,0,0.0724,0.5,,0.5,6612.861104,3.326,29958.288,0.964,99641.26589,3030.755171,606.995,3637.750171,4921008.383,1.098277923,4.224226582,5.070248207,,
Bakken (SK),100052304309W500,,Kcard_ss,AB,WILLESDEN GREEN,50835.61558,0.015,0,0.0724,0.5,,0.5,6617.45428,3.047,31356.839,5.465,95544.28843,2906.138773,556.0775,3462.216273,4921008.383,1.110490882,4.250201686,5.063460003,,
Bakken (SK),100082404309W500,,Kcard_ss,AB,WILLESDEN GREEN,3949.937288,0.0637,0.0063,1.6998,0.5,,0.5,6549.212808,9.112,182.624,2.77,1664.069888,50.61545909,1662.94,1713.555459,4921008.383,2.311761482,7.294361993,246.946171,,
Bakken (SK),103082404309W502,,Kcard_ss,AB,WILLESDEN GREEN,3949.937288,0.0637,0.0063,1.6998,0.5,,0.5,6550.525144,2.564,392.421,1.931,1006.167444,30.60425976,467.93,498.5342598,4921008.383,2.301558245,8.239743344,134.2229605,,
Bakken (SK),102042604309W500,,Kcard_ss,AB,WILLESDEN GREEN,50835.61558,0.015,0,0.0724,0.5,,0.5,6730.315176,3.116,43612.783,1.514,135897.4318,4133.546885,568.67,4702.216885,4921008.383,1.042207826,4.053738359,4.611428753,,
Bakken (SK),100052604309W500,,Kcard_ss,AB,WILLESDEN GREEN,50835.61558,0.015,0,0.0724,0.5,,0.5,6724.737748,3.515,26168.595,1.909,91982.61143,2797.804431,641.4875,3439.291931,4921008.383,1.177118782,4.360716337,5.360552134,,
Bakken (SK),100122604309W500,,Kcard_ss,AB,WILLESDEN GREEN,50835.61558,0.015,0,0.0724,0.5,,0.5,6660.761368,1.265,155817.552,2.433,197109.2033,5995.404933,230.8625,6226.267433,4921008.383,1.054633396,3.916067814,4.066862167,,
Bakken (SK),100022704309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6742.454284,3.657,71254.514,3.788,260577.7577,7925.906797,667.4025,8593.309297,4921008.383,1.1352911,5.640754608,6.11573543,,
Bakken (SK),100032704309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6691.27318,4.119,87113.739,0.435,358821.4909,10914.15368,751.7175,11665.87118,4921008.383,1.051190786,5.519889218,5.9000742,,
Bakken (SK),100042704309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6723.097328,5.297,69161.909,0.304,366350.632,11143.16506,966.7025,12109.86756,4921008.383,1.010133266,5.544014695,6.024974354,,
Bakken (SK),100012804309W502,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6818.569772,5.711,67907.585,0.05,387820.2179,11796.1983,1042.2575,12838.4558,4921008.383,1.21137327,5.91784094,6.440713984,,
Bakken (SK),100162804309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6776.903104,6.438,65551.146,0.032,422018.2779,12836.38929,1174.935,14011.32429,4921008.383,1.301497267,6.082169848,6.638880467,,
Bakken (SK),100133404309W502,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6614.829608,5.008,87558.141,0.393,438491.1701,13337.43976,913.96,14251.39976,4921008.383,1.183937513,5.67471406,6.063578921,,
Bakken (SK),100143404309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6639.763992,2.809,104094.615,0.584,292401.7735,8893.887278,512.6425,9406.529778,4921008.383,1.186200528,5.700857994,6.029454704,,
Bakken (SK),100153404309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6691.601264,3.422,119535.716,0.342,409051.2202,12441.97461,624.515,13066.48961,4921008.383,1.085730987,5.053440727,5.307094157,,
Bakken (SK),100163404309W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6678.14982,2.254,87602.018,0.358,197454.9486,6005.921352,411.355,6417.276352,4921008.383,1.193371891,5.381028303,5.749583395,,
Bakken (SK),100143604310W502,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,7114.50154,3.857,109216.913,0.183,421249.6334,12813.00968,703.9025,13516.91218,4921008.383,1.193691001,5.692889747,6.005637448,,
Bakken (SK),102153604310W502,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,7098.425424,3.302,118317.557,0.187,390684.5732,11883.32244,602.615,12485.93744,4921008.383,1.070479457,4.944254349,5.194982363,,
Bakken (SK),100020904408W500,,Kcard_ss,AB,WILLESDEN GREEN,228640.9597,0,0.0356,0.0814,0.5,,0.5,6089.23904,0.124,11853.115,0,1469.78626,44.70599874,22.63,67.33599874,4921008.383,1.28606732,13.18244988,19.85535394,,
Bakken (SK),100141104408W500,,Kcard_ss,AB,WILLESDEN GREEN,10490.15134,0,0,0.001,0.5,,0.5,6241.141932,10.98,17649.264,0.048,193788.9187,5894.412944,2003.85,7898.262944,4921008.383,1.382028316,4.561089862,6.111666655,,
Bakken (SK),100111704408W500,,Kcard_ss,AB,WILLESDEN GREEN,228640.9597,0,0.0356,0.0814,0.5,,0.5,6128.60912,0.507,154192.348,0,78175.52044,2377.838747,92.5275,2470.366247,4921008.383,0.869090883,3.576117086,3.715272516,,
Bakken (SK),100042104408W500,,Kcard_ss,AB,WILLESDEN GREEN,228640.9597,0,0.0356,0.0814,0.5,,0.5,5987.533,0.717,84111.528,0,60307.96558,1834.367286,130.8525,1965.219786,4921008.383,0.79983718,3.473567913,3.721350922,,
Bakken (SK),100122304408W500,,Kcard_ss,AB,WILLESDEN GREEN,228640.9597,0,0.0356,0.0814,0.5,,0.5,6217.1918,2.116,67851.108,0.005,143572.9445,4367.010396,386.17,4753.180396,4921008.383,0.824300534,3.321071013,3.614749726,,
Bakken (SK),100043204408W500,,Kcard_ss,AB,WILLESDEN GREEN,4977280.4,0,0,2.2662,0.5,,0.5,5950.459508,0.124,4354460.155,21.722,539953.0592,16423.57222,22.63,16446.20222,4921008.383,0.8055614,4.445528192,4.451653674,,
Bakken (SK),100010204409W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6587.598636,1.716,118493.569,0.466,203334.9644,6184.771834,313.17,6497.941834,4921008.383,1.109780879,5.606065273,5.889932084,,
Bakken (SK),100080204409W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6609.908348,3.936,68157.323,0.556,268267.2233,8159.79471,718.32,8878.11471,4921008.383,1.22308414,6.015454836,6.545005109,,
Bakken (SK),100090204409W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6565.945092,4.243,80456.648,0.4,341377.5575,10383.56737,774.3475,11157.91487,4921008.383,1.231868756,5.858315671,6.295195592,,
Bakken (SK),100160204409W500,,Kcard_ss,AB,WILLESDEN GREEN,93783.22328,0.0016,0,2.754,0.5,,0.5,6564.304672,5.087,80951.907,0.539,411802.3509,12525.65484,928.3775,13454.03234,4921008.383,1.275834641,5.954001642,6.395300818,,
Bakken (SK),100050504409W500,,Kcard_ss,AB,WILLESDEN GREEN,69885.20722,0,0.3548,0.0486,0.5,,0.5,6849.081584,11.394,69885.713,0.137,796277.8139,24220.11684,2079.405,26299.52184,4921008.383,0.944962286,4.754976379,5.163212298,,
Bakken (SK),100110804409W500,,Kcard_ss,AB,WILLESDEN GREEN,88807.1619,0,0,2.4473,0.5,,0.5,6785.105204,0.321,88807.804,0.312,28507.30508,867.0971963,58.5825,925.6796963,4921008.383,1.042898488,5.477912981,5.848009712,,
Bakken (SK),100081104409W500,,Kcard_ss,AB,WILLESDEN GREEN,81955.30171,0,0.2798,0.5867,0.5,,0.5,6349.409652,2.616,81955.894,0.132,214396.6187,6521.230486,477.42,6998.650486,4921008.383,1.082132946,5.151027485,5.528134773,,
Bakken (SK),100012304409W500,,Kdunvegan,AB,BERLAND RIVER,48382.06001,0,0,0.3018,0.5,,0.5,6201.115684,5.987,80330.956,0.225,480941.4336,14628.63527,1092.6275,15721.26277,527815.8033,1.046365353,3.66432541,3.938017565,,
Bakken (SK),100131005923W500,,Kdunvegan,AB,BERLAND RIVER,11059.58915,0,0,1.6002,0.5,,0.5,7848.753532,4.012,32067.082,0.027,128653.133,3913.199462,732.19,4645.389462,527815.8033,0.740844269,3.422880122,4.063327567,,
Bakken (SK),102082005923W500,,Kdunvegan,AB,CABIN CREEK,264403.9052,0,0,1.1053,0.5,,0.5,7601.70628,11.001,20185.944,0.867,222065.5699,6754.494419,2007.6825,8762.176919,527815.8033,0.904883319,4.004513515,5.194801227,,
Bakken (SK),100011006706W600,,Kdunvegan,AB,ELMWORTH,16351.94502,0,1.7576,0.8541,0.5,,0.5,5475.393876,9.561,16352.063,0.027,156342.0743,4755.404761,1744.8825,6500.287261,527815.8033,0.933561944,11.05913121,15.11701597,,
Bakken (SK),100021206706W600,,Kdunvegan,AB,ELMWORTH,2438354.817,0,0.0027,0.001,0.5,,0.5,7769.02912,0.034,3080187.904,8.6,104726.3887,3185.427657,6.205,3191.632657,527815.8033,0.525646147,2.629466239,2.634588263,,
Bakken (SK),100011506706W604,,Kdunvegan,AB,ELMWORTH,17999.30707,0,0,0.001,0.5,,0.5,8743.4386,1.365,35998.874,0.096,49138.46301,1494.62825,249.1125,1743.74075,527815.8033,0.66616829,3.355922407,3.915260303,,
