Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Bakken (SK),100143605920W500,,Dduvernay,AB,KAYBOB SOUTH,11346356.87,0.2624,0.0003,1.4869,0.5,,0.5,11259.18671,0.224,13091079.32,190.338,2932401.768,89193.88711,40.88,89234.76711,4709281.158,0.2,3,3.001374982,,
Bakken (SK),100153605920W500,,Dduvernay,AB,KAYBOB SOUTH,11346356.87,0.2624,0.0003,1.4869,0.5,,0.5,11269.02923,0.021,1225861.634,8,25743.09431,783.0191186,3.8325,786.8516186,4709281.158,0.2,4.1,4.120067518,,
Bakken (SK),102163605920W500,,Dduvernay,AB,KAYBOB SOUTH,11346356.87,0.2624,0.0003,1.4869,0.5,,0.5,11266.07648,0.131,11578408.42,158.237,1516771.503,46135.13322,23.9075,46159.04072,4709281.158,0.2,3.3,3.30171008,,
Bakken (SK),100161006018W500,,Dduvernay,AB,KAYBOB SOUTH,11346356.87,0.2624,0.0003,1.4869,0.5,,0.5,11245.0791,0.231,9244535.855,130.06,2135487.783,64954.42007,42.1575,64996.57757,4709281.158,0.3,3.3,3.302141806,,
Bakken (SK),100131106018W500,,Dduvernay,AB,KAYBOB SOUTH,139750.9728,0,0,2.4651,0.5,,0.5,9931.758848,1.568,178236.847,0,279475.3761,8500.709356,286.16,8786.869356,4709281.158,0.3,4.5,4.651483829,,
Bakken (SK),100161306018W500,,Dduvernay,AB,KAYBOB SOUTH,139750.9728,0,0,2.4651,0.5,,0.5,9906.168296,1.217,179413.782,0,218346.5727,6641.37492,222.1025,6863.47742,4709281.158,0.3,4.5,4.650490111,,
Bakken (SK),100012406018W500,,Dduvernay,AB,KAYBOB SOUTH,427854.0251,0,0,2.0299,0.5,,0.5,10233.92421,0.414,443088.155,0,183438.4962,5579.587593,75.555,5655.142593,4709281.158,0.3,3.6,3.648748764,,
Bakken (SK),100112506018W500,,Dduvernay,AB,KAYBOB SOUTH,427854.0251,0,0,2.0299,0.5,,0.5,10222.44127,0.451,506988.541,0,228651.832,6954.826557,82.3075,7037.134057,4709281.158,0.2,3.6,3.642604513,,
Bakken (SK),100122606018W500,,Dduvernay,AB,KAYBOB SOUTH,148605.1436,0,0,12.2462,0.5,,0.5,10029.52788,0.693,297212.437,8.149,205968.2188,6264.866655,126.4725,6391.339155,4709281.158,0.3,10.1,10.30389456,,
Bakken (SK),100132606018W500,,Dduvernay,AB,KAYBOB SOUTH,427854.0251,0,0,2.0299,0.5,,0.5,10257.87434,0.538,527487.613,0,283788.3358,8631.895214,98.185,8730.080214,4709281.158,0.2,3.4,3.438673894,,
Bakken (SK),100052806018W500,,Dduvernay,AB,KAYBOB SOUTH,427854.0251,0,0,2.0299,0.5,,0.5,10254.92159,0.407,640829.518,0,260817.6138,7933.20242,74.2775,8007.47992,4709281.158,0.2,3.4,3.43183374,,
Bakken (SK),102062806018W500,,Dduvernay,AB,KAYBOB SOUTH,4917721.088,0.0117,0.0035,0.001,0.417,,0.417,10298.22868,0.455,2280817.229,0,1037771.839,26325.67713,69.253275,26394.9304,4709281.158,0.2,2.1,2.105524336,,
Bakken (SK),100050306019W500,,Dduvernay,AB,KAYBOB SOUTH,2643066.21,0.0234,0.0031,0.001,0.417,,0.417,10276.24705,0.84,1065591.047,0,895096.4795,22706.35994,127.8522,22834.21214,4709281.158,0.2,2.13,2.141993344,,
Bakken (SK),100130306019W500,,Dduvernay,AB,KAYBOB SOUTH,164970.0578,0.0141,0.0068,3.4118,0.5,,0.5,10774.60664,38.121,12440.416,0,474241.0983,14424.83341,6957.0825,21381.91591,4709281.158,0.6,4.68,6.937159246,,
Bakken (SK),100163306020W502,,Dduvernay,AB,KAYBOB SOUTH,164970.0578,0.0141,0.0068,3.4118,0.5,,0.5,10712.92685,17.804,29880.588,0,531993.9888,16181.48383,3249.23,19430.71383,4709281.158,0.4,4.23,5.079380876,,
Bakken (SK),102071306119W502,,Dduvernay,AB,KAYBOB SOUTH,24221353.48,0,0,0.2921,0.5,,0.5,10850.72213,0.017,48301568.54,0,821126.6651,24975.93606,3.1025,24979.03856,4709281.158,0.3,3,3.000372659,,
Bakken (SK),103071306119W500,,Dduvernay,AB,KAYBOB SOUTH,1974668.976,0,0,0.644,0.5,,0.5,10420.60401,0.534,1938533.697,31.961,1035176.994,31486.63357,97.455,31584.08857,4709281.158,0.3,3.2,3.209904393,,
Bakken (SK),102161706119W500,,Dduvernay,AB,KAYBOB SOUTH,1974668.976,0,0,0.644,0.5,,0.5,10420.27592,0.644,939925.667,18.898,605312.1295,18411.57727,117.53,18529.10727,4709281.158,0.3,3.2,3.220427147,,
Bakken (SK),102140806120W500,,Dduvernay,AB,KAYBOB SOUTH,11698.4545,4.751,0,0.357,0.5,,0.5,10651.90323,54.678,23397.078,0,1279305.431,38912.20686,9978.735,48890.94186,4709281.158,0.5,6.2,7.789942129,,
Bakken (SK),100041506121W500,,Dduvernay,AB,KAYBOB SOUTH,14066660.52,0,0,0.1829,0.5,,0.5,10915.35468,0.041,28082057.02,0,1151364.338,35020.66528,7.4825,35028.14778,4709281.158,0.3,2.9,2.900619613,,
Bakken (SK),100163206121W500,,Dduvernay,AB,KAYBOB SOUTH,172497242.1,0.0092,0.0081,0.6364,0.5,,0.5,11313.32057,0.069,11903303.62,1103.1,821327.9497,24982.05847,12.5925,24994.65097,4709281.158,0.2,3.2,3.201612998,,
Bakken (SK),102163206121W500,,Dduvernay,AB,KAYBOB SOUTH,36783266.18,0,0.0157,0.2591,0.5,,0.5,10928.47804,0.031,52221705.6,0,1618872.874,49240.71658,5.6575,49246.37408,4709281.158,0.2,2.3,2.300264258,,
Bakken (SK),100012406122W500,,Dduvernay,AB,KAYBOB SOUTH,36783266.18,0,0.0157,0.2591,0.5,,0.5,10925.52528,0.028,44335251.11,0,1241387.031,37758.85553,5.11,37763.96553,4709281.158,0.2,2.3,2.300311265,,
Bakken (SK),100011506220W500,,Dduvernay,AB,KAYBOB SOUTH,22745.13817,0,0,1.1447,0.5,,0.5,11642.06074,2.564,45490.605,0,116637.9112,3547.736466,467.93,4015.666466,4709281.158,0.4,3.2,3.622065172,,
Bakken (SK),102041506220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.5,,0.5,10432.74312,0.034,87672501.13,0,2980865.038,90667.97824,6.205,90674.18324,4709281.158,0.2,2.2,2.20015056,,
Bakken (SK),1S0021606220W502,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.5,,0.5,10482.61188,0.128,13503800.41,0,1728486.452,52574.79625,23.36,52598.15625,4709281.158,0.2,2.2,2.200977503,,
Bakken (SK),100012606220W500,,Dduvernay,AB,KAYBOB SOUTH,224898.818,0,0,2.1016,0.5,,0.5,10563.64863,0.338,449800.889,13.173,152032.7005,4624.327974,61.685,4686.012974,4709281.158,0.2,2.7,2.736015936,,
Bakken (SK),102012606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10204.72474,2.692,248690.159,0,669473.908,20363.1647,491.29,20854.4547,4709281.158,0.2,2.3,2.355490736,,
Bakken (SK),102022606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10212.27067,2.085,123187.842,0,256846.6506,7812.418956,380.5125,8192.931456,4709281.158,0.3,2.4,2.516894653,,
Bakken (SK),103022606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10214.56726,2.199,278452.377,0,612316.777,18624.6353,401.3175,19025.9528,4709281.158,0.2,2.3,2.349559642,,
Bakken (SK),100032606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10217.19193,1.296,377509.436,0,489252.2291,14881.42197,236.52,15117.94197,4709281.158,0.2,2.5,2.539734106,,
Bakken (SK),102032606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10229.00295,0.152,2785751.422,0,423434.2161,12879.45741,27.74,12907.19741,4709281.158,0.2,2.2,2.204738398,,
Bakken (SK),102042606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10246.71949,1.599,257159.892,0,411198.6673,12507.2928,291.8175,12799.1103,4709281.158,0.2,2.3,2.353663112,,
Bakken (SK),100132706220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10248.35991,0.172,2466508.469,0,424239.4567,12903.95014,31.39,12935.34014,4709281.158,0.2,2.2,2.205351695,,
Bakken (SK),100142706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10413.38616,1.468,697875.212,0,1024480.811,5172.774362,44.47306,5217.247422,4709281.158,0.2,2.3,2.319774309,,
Bakken (SK),102142706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10376.64075,7.672,154818.599,0,1187768.292,5997.240068,232.42324,6229.663308,4709281.158,0.3,2.4,2.493012081,,
Bakken (SK),100152706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10380.57776,1.282,726461.12,0,931323.1558,4702.405834,38.83819,4741.244024,4709281.158,0.2,2.3,2.318996199,,
Bakken (SK),102162706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10387.13944,1.323,727445.945,0,962410.9852,4859.373466,40.080285,4899.453751,4709281.158,0.3,2.3,2.318970482,,
Bakken (SK),100090106221W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10342.52002,2.006,350422.586,0,702947.7075,3549.300133,60.77177,3610.071903,4709281.158,0.3,2.3,2.339381023,,
Bakken (SK),102090106221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10842.52003,0.038,6161804.987,33.364,234148.5895,7122.019597,6.935,7128.954597,4709281.158,0.2,2.2,2.202142229,,
Bakken (SK),102110106221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10838.58302,0.024,8335324.383,30.714,200047.7852,6084.7868,4.38,6089.1668,4709281.158,0.2,1.9,1.901367673,,
Bakken (SK),103110106221W502,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10879.92161,0.224,2562000.427,80.708,573888.0956,17455.76291,40.88,17496.64291,4709281.158,0.2,2.2,2.205152224,,
Bakken (SK),100050206221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10871.39142,0.29,2092654.091,39.905,606869.6864,18458.95296,52.925,18511.87796,4709281.158,0.2,2.2,2.206307779,,
Bakken (SK),100100206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10989.50166,0.196,5894380.086,401.439,1155298.497,35140.32928,35.77,35176.09928,4709281.158,0.2,2.1,2.102137629,,
Bakken (SK),102110206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10922.90061,0.252,4060687.493,286.822,1023293.248,31125.16963,45.99,31171.15963,4709281.158,0.2,2.2,2.203250681,,
Bakken (SK),103120206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10938.97673,0.141,8033034.084,586.439,1132657.806,34451.67493,25.7325,34477.40743,4709281.158,0.2,2.1,2.101568523,,
Bakken (SK),100093206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10968.1762,0.045,15343929.4,1425.923,690476.8228,21002.00336,8.2125,21010.21586,4709281.158,0.2,2.1,2.100821172,,
Bakken (SK),100010704505W502,,Dduvernay,AB,PEMBINA,23716008.58,0,0,0.5511,0.5,,0.5,10636.81136,0.241,1370852.858,0,330375.5388,10048.92264,43.9825,10092.90514,4709281.158,0.2,2.6,2.611379777,,
Bakken (SK),100021604506W500,,Dduvernay,AB,PEMBINA,58755.75958,0,0,0.7674,0.5,,0.5,9681.102672,2.94,117512.369,2.885,345486.3649,10508.5436,536.55,11045.0936,4709281.158,0.3,2.8,2.942963674,,
Bakken (SK),103111504507W500,,Dduvernay,AB,PEMBINA,3770199.087,0,0,0.001,0.5,,0.5,9756.890076,0.028,7540452.707,0,211132.6758,6421.952222,5.11,6427.062222,4709281.158,0.2,2.4,2.4019097,,
Bakken (SK),102062004603W500,,Dduvernay,AB,PEMBINA,6184091.192,0,0,1.127,0.5,,0.5,9941.273284,0.069,651858.942,21.8,44978.267,1368.088955,12.5925,1380.681455,4709281.158,0.3,4,4.036817781,,
Bakken (SK),100052704603W500,,Dduvernay,AB,PEMBINA,8253.731945,0,0,0.001,0.5,,0.5,8678.806052,20.262,21234.183,0,430247.0159,13086.68007,3697.815,16784.49507,4709281.158,0.5,3.4,4.360715089,,
Bakken (SK),102100204604W500,,Dduvernay,AB,PEMBINA,27704.60472,0,0,0.001,0.5,,0.5,8524.606572,17.184,25878.438,0,444695.0786,13526.14197,3136.08,16662.22197,4709281.158,0.4,3.3,4.065115731,,
Bakken (SK),100101304604W500,,Dduvernay,AB,PEMBINA,12053.00308,0,0,0.001,0.5,,0.5,8983.924172,19.031,18839.83,0,358540.8047,10905.61614,3473.1575,14378.77364,4709281.158,0.5,3.5,4.61465974,,
Bakken (SK),100023305618W502,,Dduvernay,AB,PINE CREEK,8259.309926,0,0,0.001,0.5,,0.5,8689.30474,6.903,16518.739,0,114028.8553,3468.377682,1259.7975,4728.175182,4709281.158,0.6,3.6,4.907605865,,
Bakken (SK),100020705718W500,,Dduvernay,AB,PINE CREEK,241358.0371,8.4764,0,0.0389,0.5,,0.5,11980.31534,6.062,409727.795,0,2483769.893,75548.00091,1106.315,76654.31591,4709281.158,0.3,9.3,9.436187978,,
Bakken (SK),1W0040905718W500,,Dduvernay,AB,PINE CREEK,443500.0574,4.5838,0,0.0421,0.5,,0.5,11944.88227,2.113,825479.345,0,1744237.856,53053.90145,385.6225,53439.52395,4709281.158,0.2,5.9,5.942884174,,
Bakken (SK),100133305718W500,,Dduvernay,AB,PINE CREEK,158781.9193,0,0,0.4857,0.5,,0.5,11686.35208,0.314,317566.135,11.484,99715.76639,3033.021228,57.305,3090.326228,4709281.158,0.2,2.6,2.649123626,,
Bakken (SK),100040305818W500,,Dduvernay,AB,PINE CREEK,54897.39617,0,0,0.0388,0.5,,0.5,11161.41768,12.724,109795.586,0,1397039.036,42493.27068,2322.13,44815.40068,4709281.158,0.3,2.4,2.531152813,,
Bakken (SK),102030606223W500,,Dduvernay,AB,SAXON,18197.51921,0,0,0.1414,0.5,,0.5,11911.74579,12.407,36395.302,0,451556.5119,13734.8439,2264.2775,15999.1214,4709281.158,0.3,2.7,3.145112394,,
Bakken (SK),100081906320W500,,Dduvernay,AB,TONY CREEK NORTH,521457180.9,0,0,0.0937,0.5,,0.5,12234.58044,0.01,106212020.7,0,1062120.207,32306.1563,1.825,32307.9813,4709281.158,0.3,2.8,2.800158174,,
Bakken (SK),102083006320W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10054.46226,0.165,10821270.18,1687.958,1785509.58,54309.24973,30.1125,54339.36223,4709281.158,0.2,2.8,2.801552498,,
Bakken (SK),103132306321W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10054.46226,1.816,133589.922,0,242599.2984,7379.061993,331.42,7710.481993,4709281.158,0.3,2.9,3.030249346,,
Bakken (SK),102143006321W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10367.12632,0.093,4303928.454,0,400265.3462,12174.73761,16.9725,12191.71011,4709281.158,0.2,2.4,2.403345781,,
Bakken (SK),100033106321W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10536.08958,0.265,1176302.164,0,311720.0735,9481.485569,48.3625,9529.848069,4709281.158,0.2,2.4,2.412241753,,
Bakken (SK),103050606420W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10531.82448,0.069,5340920.057,0,368523.4839,11209.25597,12.5925,11221.84847,4709281.158,0.2,2.5,2.502808505,,
Bakken (SK),102130606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10098.09744,1.585,736285.941,0,1167013.216,35496.65199,289.2625,35785.91449,4709281.158,0.2,2.7,2.722002322,,
Bakken (SK),102140606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10060.03969,0.503,2249122.168,0,1131308.451,34410.63205,91.7975,34502.42955,4709281.158,0.2,2.7,2.70720281,,
Bakken (SK),102150606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10063.64862,0.886,1128366.546,0,999732.7598,30408.53811,161.695,30570.23311,4709281.158,0.2,2.7,2.714357037,,
Bakken (SK),100160606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10065.28904,3.832,204661.467,58.52,784262.7415,23854.65839,699.34,24553.99839,4709281.158,0.2,2.6,2.676223435,,
Bakken (SK),100093606421W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10043.96358,3.615,153719.993,36.309,555697.7747,16902.47398,659.7375,17562.21148,4709281.158,0.2,2.7,2.805386422,,
Bakken (SK),100103606421W500,,Dduvernay,AB,TONY CREEK NORTH,594362.7575,0,0,0.4617,0.5,,0.5,10059.05544,1.996,639777.298,0,1276995.487,38841.94606,364.27,39206.21606,4709281.158,0.2,2.4,2.422507832,,
Bakken (SK),102141206222W500,,Dduvernay,AB,WASKAHIGAN,594362.7575,0,0,0.4617,0.5,,0.5,10041.3389,0.155,4790904.327,0,742590.1707,22587.11769,28.2875,22615.40519,4709281.158,0.3,3.1,3.103882357,,
Bakken (SK),103151206222W500,,Dduvernay,AB,WASKAHIGAN,36783266.18,0,0.0157,0.2591,0.5,,0.5,11035.43342,0.017,54888656.49,0,933107.1602,28382.00946,3.1025,28385.11196,4709281.158,0.2,2.3,2.300251418,,
Bakken (SK),100031606223W500,,Dduvernay,AB,WASKAHIGAN,36783266.18,0,0.0157,0.2591,0.5,,0.5,11016.07647,0.024,42147449.03,0,1011538.777,30767.6378,4.38,30772.0178,4709281.158,0.2,2.3,2.300327422,,
Bakken (SK),100152006223W500,,Dduvernay,AB,WASKAHIGAN,5956.189413,0,0,0.0579,0.333,,0.333,12037.40196,368.275,6449.376,0.791,2375143.946,48114.47849,44761.98488,92876.46336,4709281.158,0.8,4.2,8.107354759,,
Bakken (SK),102152006223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11566.60142,0.11,19639110.48,0,2160302.153,65709.19049,20.075,65729.26549,4709281.158,0.2,2.1,2.100641577,,
Bakken (SK),100152506223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11591.20772,0.11,20233208.88,0,2225652.977,67696.94472,20.075,67717.01972,4709281.158,0.2,2.1,2.100622739,,
Bakken (SK),100122806223W500,,Dduvernay,AB,WASKAHIGAN,14449.92093,0,0,0.6502,0.5,,0.5,11188.97674,22.519,14095.875,0,317425.0091,9655.010693,4109.7175,13764.72819,4709281.158,0.5,3.2,4.562100615,,
Bakken (SK),100012906223W500,,Dduvernay,AB,WASKAHIGAN,5461.246867,0,0,0.2177,0.5,,0.5,11476.7064,78.111,5449.395,0,425657.6928,12947.08816,14255.2575,27202.34566,4709281.158,0.9,4.4,9.24457449,,
Bakken (SK),1S0032906223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11548.5568,0.128,17382601.63,0,2224973.009,67676.26236,23.36,67699.62236,4709281.158,0.2,2.1,2.100724863,,
Bakken (SK),100011606224W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11563.32058,0.124,18717784.22,0,2321005.244,70597.24284,22.63,70619.87284,4709281.158,0.2,2,2.000641102,,
Bakken (SK),102163306224W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12287.40197,0.283,1737455.164,0,491699.8114,14955.86926,51.6475,15007.51676,4709281.158,0.2,2.4,2.408287984,,
Bakken (SK),102161106225W500,,Dduvernay,AB,WASKAHIGAN,177327.8559,0,0,1.6743,0.333,,0.333,11807.74316,0.615,170137.548,7.597,104634.592,2119.635247,74.750175,2194.385422,4709281.158,0.3,4.1,4.244588895,,
Bakken (SK),103161106225W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12644.68544,0.355,1601860.371,0,568660.4317,17296.7548,64.7875,17361.5423,4709281.158,0.2,2.3,2.308614983,,
Bakken (SK),100041306225W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12637.4676,0.041,18824462.26,0,771802.9526,23475.67314,7.4825,23483.15564,4709281.158,0.3,5.9,5.901880532,,
Bakken (SK),100012506225W502,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12632.21825,0.252,927722.035,0,233785.9528,7110.989398,45.99,7156.979398,4709281.158,0.2,2.4,2.415521891,,
Bakken (SK),100150106322W500,,Dduvernay,AB,WASKAHIGAN,6210.142182,0,0.7748,0.6047,0.5,,0.5,12026.2471,32.979,5141.711,0.076,169568.4871,5157.708149,6018.6675,11176.37565,4709281.158,0.9,6.5,14.08502374,,
Bakken (SK),100071406322W500,,Dduvernay,AB,WASKAHIGAN,6698.227474,0,0,0.2591,0.5,,0.5,10913.71426,29.626,7725.02,0.172,228861.4425,6961.202209,5406.745,12367.94721,4709281.158,0.7,3.5,6.218439564,,
Bakken (SK),100033006322W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10815.61714,0.169,5258963.597,0,888764.8479,27033.26412,30.8425,27064.10662,4709281.158,0.2,2.4,2.402738182,,
Bakken (SK),100150406323W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10965.55153,0.679,467781.617,0,317623.7179,9661.054753,123.9175,9784.972253,4709281.158,0.2,2.4,2.430783595,,
Bakken (SK),102150406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11523.62242,0.052,22455164.97,0,1167668.578,35516.58591,9.49,35526.07591,4709281.158,0.2,2.1,2.100561118,,
Bakken (SK),100160406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11512.79564,0.076,18133224.32,0,1378125.048,41917.97021,13.87,41931.84021,4709281.158,0.2,2.1,2.100694857,,
Bakken (SK),102160406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11510.82714,0.083,17488179.5,0,1451518.898,44150.36648,15.1475,44165.51398,4709281.158,0.2,2.1,2.100720487,,
Bakken (SK),100041006323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11505.5778,0.041,23915063.24,0,980517.5929,29824.07678,7.4825,29831.55928,4709281.158,0.2,2.1,2.100526865,,
Bakken (SK),102041006323W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.167,,0.167,11263.12372,0.869,3487155.251,0,3030337.913,30785.70791,52.969895,30838.67781,4709281.158,0.2,2.3,2.30395738,,
Bakken (SK),100120206324W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.167,,0.167,11261.4833,0.383,8954429.852,0,3429546.633,34841.33584,23.345765,34864.6816,4709281.158,0.2,2.3,2.301541137,,
Bakken (SK),102062906324W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,11577.42819,1.217,611692.841,0,744430.1875,22643.08487,222.1025,22865.18737,4709281.158,0.2,2.1,2.120598574,,
Bakken (SK),102102906324W500,,Dduvernay,AB,WASKAHIGAN,11617.6335,0,0,0.2504,0.417,,0.417,11734.90851,139.363,11453.206,2.275,1596153.148,40490.41498,21211.74542,61702.1604,4709281.158,0.7,3.9,5.943096055,,
Bakken (SK),102010306423W500,,Dduvernay,AB,WASKAHIGAN,11617.6335,0,0,0.2504,0.417,,0.417,11703.41245,119.747,11840.877,2.436,1417909.498,35968.81919,18226.09214,54194.91133,4709281.158,0.7,3.8,5.72553305,,
Bakken (SK),103010306423W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10986.54891,0.165,1588122.462,0,262040.2062,7970.389605,30.1125,8000.502105,4709281.158,0.2,2.6,2.60982292,,
Bakken (SK),103102703906W500,,Dduvernay,AB,WILLESDEN GREEN,23716008.58,0,0,0.5511,0.5,,0.5,10968.83237,0.169,1175520.907,0,198663.0333,6042.667263,30.8425,6073.509763,4709281.158,0.2,2.6,2.613270713,,
Bakken (SK),100071904006W500,,Dduvernay,AB,WILLESDEN GREEN,330652.4695,0,0.0875,1.4715,0.5,,0.5,10926.50954,1.685,88927.067,3.016,149842.1079,4557.697449,307.5125,4865.209949,4709281.158,0.4,4.5,4.803619594,,
Bakken (SK),100153504007W502,,Dduvernay,AB,WILLESDEN GREEN,12382.30498,25.8684,0,0.0185,0.25,,0.25,11024.27857,10.222,10229.764,10.342,104568.6476,1590.314849,932.7575,2523.072349,4709281.158,0.8,20.8,32.99969493,,
Bakken (SK),102100304105W503,,Dduvernay,AB,WILLESDEN GREEN,14289.52879,18.6605,0,0.0266,0.25,,0.25,11078.41243,8.389,26938.245,22.284,225984.9373,3436.854255,765.49625,4202.350505,4709281.158,0.6,18.4,22.49826253,,
Bakken (SK),100113304206W500,,Dduvernay,AB,WILLESDEN GREEN,584794.9347,0,0,2.6103,0.5,,0.5,10469.48852,0.055,1169598.328,0,64327.90804,1956.640536,10.0375,1966.678036,4709281.158,0.2,3.8,3.819493872,,
Bakken (SK),100030604307W502,,Dduvernay,AB,WILLESDEN GREEN,14695.52951,0,0,0.4457,0.5,,0.5,10547.9006,11.818,14695.636,0.291,173673.0262,5282.554547,2156.785,7439.339547,4709281.158,0.5,3.1,4.365681867,,
Bakken (SK),100080904408W502,,Dduvernay,AB,WILLESDEN GREEN,35062.05841,0.3617,0,2.0476,0.5,,0.5,10926.83762,9.461,35062.312,0,331724.5338,10089.95457,1726.6325,11816.58707,4709281.158,0.3,3.1,3.630484128,,
Bakken (SK),100093507105W500,,Dgilwood,AB,MITSUE,4977280.4,0,0,2.2662,0.5,,0.5,10633.85861,0.045,1242561.569,9.077,55915.27061,1700.756148,8.2125,1708.968648,1708.968648,0.3,4.6,4.622212179,,
